,loss,accuracy,val_loss,val_accuracy,lr
1,0.13293929398059845,0.9529825448989868,0.11514493823051453,0.95703125,0.0010000000474974513
2,0.10070624947547913,0.9646000862121582,0.1070646271109581,0.9622395634651184,0.0010000000474974513
3,0.09007691591978073,0.9681686162948608,0.11238820105791092,0.9635416865348816,0.0010000000474974513
4,0.08262326568365097,0.9697863459587097,0.22553078830242157,0.9175347089767456,0.0010000000474974513
5,0.06755298376083374,0.9752105474472046,0.0928378701210022,0.9678819179534912,0.0005000000237487257
6,0.06429831683635712,0.9758766889572144,0.08946472406387329,0.9696180820465088,0.0005000000237487257
7,0.059061627835035324,0.9780178070068359,0.10048682987689972,0.9665798544883728,0.0005000000237487257
8,0.057035643607378006,0.9789218306541443,0.11561354249715805,0.9674479365348816,0.0005000000237487257
9,0.04726025462150574,0.9821097254753113,0.08447995781898499,0.9713541865348816,0.0002500000118743628
10,0.039981018751859665,0.9850121140480042,0.09347274899482727,0.9735243320465088,0.0002500000118743628
11,0.04025113210082054,0.9843460321426392,0.10143021494150162,0.9691840410232544,0.0002500000118743628
12,0.03298802673816681,0.9882000088691711,0.09553645551204681,0.9735243320465088,0.0001250000059371814
13,0.03025023080408573,0.9892467856407166,0.0970105305314064,0.9704861044883728,0.0001250000059371814
14,0.028846001252532005,0.98981773853302,0.10476286709308624,0.9739583134651184,6.25000029685907e-05
15,0.024821961298584938,0.9916258454322815,0.10359856486320496,0.97265625,6.25000029685907e-05
16,0.023495588451623917,0.9916258454322815,0.1079937070608139,0.9722222089767456,3.125000148429535e-05
17,0.021374154835939407,0.9917685389518738,0.11184268444776535,0.9709201455116272,3.125000148429535e-05
18,0.020987462252378464,0.9930532574653625,0.11373630911111832,0.9735243320465088,1.5625000742147677e-05
19,0.01975160278379917,0.9927677512168884,0.11432870477437973,0.97265625,1.5625000742147677e-05
