,loss,accuracy,val_loss,val_accuracy,lr
1,0.16760921478271484,0.9449563026428223,0.7413181066513062,0.6592881679534912,0.0010000000474974513
2,0.1318482905626297,0.9555597901344299,1.3110136985778809,0.5251736044883728,0.0010000000474974513
3,0.12475480139255524,0.9581291079521179,0.1525643914937973,0.9509548544883728,0.0010000000474974513
4,0.1162712499499321,0.9605081677436829,0.15666073560714722,0.9548611044883728,0.0010000000474974513
5,0.11526913195848465,0.9603654146194458,0.1393001675605774,0.9539930820465088,0.0010000000474974513
6,0.11427426338195801,0.9616976976394653,0.11776595562696457,0.9544270634651184,0.0010000000474974513
7,0.10715489834547043,0.9627920389175415,0.13659238815307617,0.9565972089767456,0.0010000000474974513
8,0.10670603066682816,0.9636008739471436,0.13645566999912262,0.9578993320465088,0.0010000000474974513
9,0.09262010455131531,0.9680734872817993,0.10529980063438416,0.9626736044883728,0.0005000000237487257
10,0.08907827734947205,0.9696912169456482,0.1075970008969307,0.9622395634651184,0.0005000000237487257
11,0.08602021634578705,0.9682161808013916,0.09476456791162491,0.9665798544883728,0.0005000000237487257
12,0.08430957049131393,0.9711186289787292,0.28121745586395264,0.8923611044883728,0.0005000000237487257
13,0.08512981981039047,0.9702621698379517,0.11732032895088196,0.9605034589767456,0.0005000000237487257
14,0.07590548694133759,0.9736879467964172,0.08644171059131622,0.9700520634651184,0.0002500000118743628
15,0.07318669557571411,0.9740210175514221,0.08804064244031906,0.9683159589767456,0.0002500000118743628
16,0.07222940772771835,0.9741162061691284,0.08941122889518738,0.9683159589767456,0.0002500000118743628
17,0.06549335271120071,0.9769710302352905,0.08162231743335724,0.9717881679534912,0.0001250000059371814
18,0.06463427096605301,0.9767807126045227,0.07803072035312653,0.9713541865348816,0.0001250000059371814
19,0.06181745231151581,0.9767807126045227,0.08154089748859406,0.9704861044883728,0.0001250000059371814
20,0.0591668076813221,0.978826642036438,0.08814888447523117,0.9700520634651184,0.0001250000059371814
21,0.05998007208108902,0.9786839485168457,0.07701528817415237,0.9717881679534912,6.25000029685907e-05
22,0.056635450571775436,0.9796831011772156,0.07949136942625046,0.9696180820465088,6.25000029685907e-05
23,0.054877713322639465,0.9800161719322205,0.08295223861932755,0.9691840410232544,6.25000029685907e-05
24,0.051850367337465286,0.9819194078445435,0.0811634212732315,0.9691840410232544,3.125000148429535e-05
25,0.0504310242831707,0.9823000431060791,0.0765557810664177,0.9713541865348816,3.125000148429535e-05
26,0.050381410866975784,0.9810153841972351,0.07920181006193161,0.9700520634651184,3.125000148429535e-05
27,0.04949059337377548,0.9829185605049133,0.07942824065685272,0.9700520634651184,3.125000148429535e-05
28,0.04860280826687813,0.9829185605049133,0.07950405776500702,0.9700520634651184,1.5625000742147677e-05
29,0.048663169145584106,0.9823476076126099,0.07842528074979782,0.9696180820465088,1.5625000742147677e-05
30,0.04864639788866043,0.9825855493545532,0.07991231232881546,0.9700520634651184,7.812500371073838e-06
31,0.04782208055257797,0.9827282428741455,0.07982441782951355,0.9709201455116272,7.812500371073838e-06
32,0.0445711724460125,0.9839653372764587,0.08115081489086151,0.9691840410232544,3.906250185536919e-06
33,0.048012059181928635,0.9826806783676147,0.08117353171110153,0.9700520634651184,3.906250185536919e-06
34,0.045624855905771255,0.9836323261260986,0.0810876190662384,0.9700520634651184,1.9531250927684596e-06
35,0.045989662408828735,0.9833468198776245,0.08118493109941483,0.9700520634651184,1.9531250927684596e-06
