,loss,accuracy,val_loss,val_accuracy,lr
1,0.1446300894021988,0.9520801901817322,0.15851059556007385,0.9561631679534912,0.0010000000474974513
2,0.10024911910295486,0.9655041098594666,0.11875919252634048,0.9665798544883728,0.0010000000474974513
3,0.09052973985671997,0.9690250754356384,0.1007375493645668,0.9657118320465088,0.0010000000474974513
4,0.08361027389764786,0.9688347578048706,0.09925909340381622,0.9600694179534912,0.0010000000474974513
5,0.07872343063354492,0.9723557233810425,0.09884200990200043,0.9717881679534912,0.0010000000474974513
6,0.07507257163524628,0.972450852394104,0.087992362678051,0.9661458134651184,0.0010000000474974513
7,0.0800769031047821,0.9724032878875732,0.09879355877637863,0.9652777910232544,0.0010000000474974513
8,0.07348459959030151,0.9734500646591187,0.08886970579624176,0.96875,0.0010000000474974513
9,0.0613703690469265,0.9783984422683716,0.07547067850828171,0.9709201455116272,0.0005000000237487257
10,0.05162864923477173,0.982014536857605,0.08337656408548355,0.9704861044883728,0.0005000000237487257
11,0.05049801990389824,0.98134845495224,0.11105279624462128,0.9644097089767456,0.0005000000237487257
12,0.04192711412906647,0.9853927493095398,0.0816660225391388,0.9730902910232544,0.0002500000118743628
13,0.037966206669807434,0.9863443970680237,0.08912083506584167,0.9722222089767456,0.0002500000118743628
14,0.03392510861158371,0.9875814914703369,0.0841318741440773,0.9743923544883728,0.0001250000059371814
15,0.030406899750232697,0.9889137148857117,0.08501648902893066,0.9743923544883728,0.0001250000059371814
16,0.027278831228613853,0.9899129271507263,0.09313586354255676,0.9717881679534912,6.25000029685907e-05
17,0.024423614144325256,0.9912927746772766,0.09583064168691635,0.97265625,6.25000029685907e-05
18,0.023031793534755707,0.9920064806938171,0.09908623993396759,0.9739583134651184,3.125000148429535e-05
19,0.022155046463012695,0.9921492338180542,0.10369130969047546,0.9709201455116272,3.125000148429535e-05
