,loss,accuracy,val_loss,val_accuracy,lr
1,0.1920028179883957,0.9325132966041565,0.1484764665365219,0.9500868320465088,0.0010000000474974513
2,0.12137503176927567,0.958414614200592,0.20097211003303528,0.9301215410232544,0.0010000000474974513
3,0.10680326074361801,0.9642670154571533,0.09217497706413269,0.9652777910232544,0.0010000000474974513
4,0.09839266538619995,0.9664556980133057,0.12489458918571472,0.9535590410232544,0.0010000000474974513
5,0.09715580940246582,0.96607506275177,0.11144468188285828,0.9613715410232544,0.0010000000474974513
6,0.08158894628286362,0.9714992642402649,0.09505254775285721,0.9670138955116272,0.0005000000237487257
7,0.07564519345760345,0.9743065237998962,0.1123991310596466,0.9596354365348816,0.0005000000237487257
8,0.06527071446180344,0.9769234657287598,0.0967581644654274,0.9704861044883728,0.0002500000118743628
9,0.05991126969456673,0.9784935712814331,0.0941762626171112,0.9665798544883728,0.0002500000118743628
10,0.054189153015613556,0.9801113605499268,0.08748282492160797,0.9730902910232544,0.0001250000059371814
11,0.04583453759551048,0.9832516312599182,0.08604410290718079,0.9704861044883728,0.0001250000059371814
12,0.04828131943941116,0.9818242192268372,0.09015078097581863,0.96875,0.0001250000059371814
13,0.04192519187927246,0.984536349773407,0.10020166635513306,0.9683159589767456,0.0001250000059371814
14,0.036275606602430344,0.986629843711853,0.10370024293661118,0.9709201455116272,6.25000029685907e-05
15,0.03262188285589218,0.9889137148857117,0.11754021048545837,0.9670138955116272,6.25000029685907e-05
16,0.028015753254294395,0.990293562412262,0.1185242235660553,0.96875,3.125000148429535e-05
17,0.02716151624917984,0.9904838800430298,0.11978398263454437,0.9700520634651184,3.125000148429535e-05
18,0.02462906390428543,0.9921016097068787,0.12346220016479492,0.9713541865348816,1.5625000742147677e-05
19,0.025776943191885948,0.9918161630630493,0.12424810975790024,0.9683159589767456,1.5625000742147677e-05
20,0.02298395149409771,0.9917685389518738,0.12385765463113785,0.9700520634651184,7.812500371073838e-06
21,0.023499194532632828,0.9920540452003479,0.12552806735038757,0.9696180820465088,7.812500371073838e-06
